Conjunto,Clase,Ruta
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-383.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-384.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-385.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-386.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-387.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-388.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-389.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-39.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-390.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-391.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-392.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-393.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-394.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-395.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-396.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-397.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-398.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-399.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-4.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-40.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-400.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-401.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-402.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-403.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-404.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-405.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-406.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-407.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-408.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-409.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-41.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-410.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-411.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-412.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-413.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-414.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-415.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-416.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-417.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-418.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-419.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-42.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-420.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-421.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-422.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-423.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-424.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-425.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-426.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-427.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-428.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-429.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-43.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-430.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-431.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-432.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-433.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-434.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-435.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-436.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-437.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-438.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-439.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-44.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-440.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-441.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-442.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-443.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-444.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-445.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-446.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-447.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-448.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-449.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-45.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-450.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-451.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-452.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-453.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-454.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-455.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-456.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-457.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-458.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-459.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-46.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-460.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-461.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-462.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-463.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-464.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-465.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-466.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-467.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-468.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-469.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-47.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-470.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-471.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-472.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-473.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-474.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-475.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-476.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-477.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-478.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-479.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-48.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-480.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-481.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-482.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-483.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-484.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-485.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-486.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-487.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-488.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-489.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-49.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-490.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-491.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-492.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-493.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-494.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-495.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-496.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-497.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-498.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-499.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-5.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-50.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-500.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-501.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-502.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-503.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-504.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-505.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-506.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-507.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-508.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-509.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-51.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-510.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-511.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-512.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-513.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-514.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-515.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-516.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-517.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-518.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-519.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-52.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-520.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-521.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-522.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-523.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-524.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-525.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-526.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-527.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-528.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-529.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-53.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-530.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-531.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-532.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-533.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-534.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-535.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-536.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-537.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-538.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-539.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-54.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-540.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-541.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-542.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-543.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-544.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-545.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-546.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-547.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-548.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-549.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-55.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-550.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-551.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-552.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-553.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-554.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-555.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-556.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-557.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-558.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-559.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-56.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-560.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-561.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-562.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-563.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-564.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-565.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-566.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-567.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-568.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-569.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-57.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-570.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-571.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-572.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-573.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-574.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-575.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-576.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-577.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-578.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-579.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-58.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-580.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-581.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-582.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-583.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-584.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-585.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-586.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-587.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-588.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-589.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-59.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-590.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-591.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-592.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-593.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-594.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-595.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-596.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-597.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-598.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-599.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-6.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-60.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-600.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-601.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-602.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-603.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-604.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-605.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-606.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-607.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-608.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-609.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-61.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-610.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-611.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-612.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-613.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-614.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-615.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-616.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-617.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-618.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-619.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-62.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-620.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-621.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-622.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-623.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-624.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-625.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-626.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-627.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-628.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-629.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-63.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-630.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-631.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-632.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-633.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-634.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-635.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-636.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-637.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-638.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-639.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-64.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-640.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-641.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-642.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-643.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-644.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-645.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-646.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-647.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-648.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-649.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-65.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-650.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-651.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-652.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-653.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-654.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-655.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-656.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-657.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-658.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-659.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-66.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-660.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-661.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-662.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-663.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-664.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-665.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-666.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-667.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-668.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-669.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-67.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-670.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-671.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-672.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-673.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-674.jpg
train_final,COVID-19,./data/data_augmentation\COVID-19\augmentated-COVID-19-675.jpg
